dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.2,0.1,3,5,1,1,3,3,1,2

timestep,pos.x,pos.y,linadm,linsafe,angadm,angsafe,vel_h_cost,ang_h_cost,cost,cal_vel.v,cal_val.w,joy_v,joy_w
25.611,7.94317,4.53036,0,1,0,1,0.450303,0.0126623,0.462965,0.439757,-0.0189934
25.809,8.05111,4.52684,0,1,0,1,0.448282,0.00735376,0.455636,0.441375,-0.0110306
26.016,8.12423,4.5243,0,1,0,1,0.450686,0.00686423,0.457551,0.439451,-0.0102964
26.209,8.21211,4.52107,0,1,0,1,0.504124,0.00695051,0.511074,0.396701,0.0104258
26.418,8.28336,4.51845,0,1,0,1,0.403725,0.0147649,0.41849,0.47702,0.0221473
26.609,8.38224,4.51528,0,1,0,1,0.455346,0.0138208,0.469167,0.435723,0.0207312
26.814,8.47475,4.51296,0,1,0,1,0.451192,0.0231779,0.474369,0.439047,0.0347668
27.014,8.56232,4.51145,0,1,0,1,0.500977,0.0176272,0.518605,0.399218,-0.0264407
27.215,8.64642,4.51047,0,1,0,1,0.505567,0.0105249,0.516092,0.395546,0.0157874
27.417,8.72635,4.5093,0,1,0,1,0.550963,0.00351766,0.554481,0.359229,0.00527649
27.628,8.81467,4.50808,0,1,0,1,0.602669,0.00401088,0.60668,0.317864,0.00601632
27.821,8.88114,4.50728,0,1,0,1,0.609166,0.00596245,0.615129,0.312667,-0.00894368
28.022,8.93276,4.50684,0,1,0,1,0.613202,0.023013,0.636216,0.309438,0.0345196
28.225,9.00578,4.50643,0,1,0,1,0.663645,0.0184619,0.682107,0.269084,-0.0276928
28.432,9.06313,4.50635,0,1,0,1,0.416083,0.137732,0.553815,0.467134,-0.206598
28.62,9.12776,4.50591,0,1,0,1,0.239873,0.0574038,0.297277,0.608101,-0.0861057
28.822,9.20545,4.50551,0,1,0,1,0.12523,0.0183732,0.143603,0.699816,-0.0275597
29.02,9.33115,4.50437,0,1,0,1,0.0276733,0.0182724,0.0459457,0.777861,0.0274086
29.21,9.47591,4.50187,0,1,0,1,0.0781231,0.0160627,0.0941858,0.737501,0.024094
29.413,9.62733,4.49919,0,1,0,1,0.127236,0.064194,0.19143,0.698211,-0.096291
29.619,9.77127,4.49684,0,1,0,1,0.22508,0.0186668,0.243747,0.619936,0.0280002
29.826,9.92721,4.49241,0,1,0,1,0.0727992,0.136929,0.209728,0.741761,-0.205394
30.012,10.0629,4.48822,0,1,0,1,0.0251534,0.188935,0.214089,0.779877,-0.283403
30.212,10.1886,4.48109,0,1,0,1,0.0230188,0.200812,0.22383,0.781585,-0.301217
30.409,10.344,4.46526,0,1,0,1,0.0210882,0.167831,0.188919,0.783129,-0.251746
30.618,10.4734,4.44576,0,1,0,1,0.0236192,0.16105,0.184669,0.781105,-0.241575
30.814,10.6521,4.4102,0,1,0,1,0.0249802,0.111585,0.136565,0.780016,-0.167377
31.017,10.8036,4.3729,0,1,0,1,0.0201998,0.0612369,0.0814367,0.78384,-0.0918553
31.212,10.9545,4.33109,0,1,0,1,0.0219564,0.00703597,0.0289924,0.782435,-0.010554
31.414,11.1046,4.2872,0,1,0,1,0.0186863,0.000286231,0.0189725,0.785051,-0.000429347
31.607,11.2804,4.23558,0,1,0,1,0.0161741,0.0076931,0.0238672,0.787061,0.0115396
31.807,11.4315,4.19158,0,1,0,1,0.0147094,0.0395631,0.0542725,0.788232,-0.0593447
32.01,11.5826,4.14711,0,1,0,1,0.111852,0.00333043,0.115183,0.710518,0.00499565
32.226,11.6991,4.11113,0,1,0,1,0.166597,0.0172108,0.183808,0.666722,-0.0258162
32.426,11.8108,4.07609,0,1,0,1,0.017685,0.188203,0.205888,0.785852,-0.282304
32.619,11.9642,4.02688,0,1,0,1,0.00563632,0.275671,0.281307,0.795491,-0.413506
32.818,12.1128,3.9729,0,1,0,1,0.008043,0.290281,0.298324,0.793566,-0.690213
33.018,12.2571,3.90753,0,1,0,1,0.00962033,0.390014,0.399634,0.792304,-0.76849
33.22,12.3926,3.82556,0,1,0,1,0.00643982,0.29188,0.29832,0.794848,-0.43782
33.419,12.5181,3.72721,0,1,0,1,0.0085445,0.214802,0.223347,0.793164,-0.322204
33.621,12.6541,3.60169,0,1,0,1,0.00787276,0.174627,0.1825,0.793702,-0.261941
33.824,12.7644,3.4876,0,1,0,1,0.00525138,0.167484,0.172736,0.795799,-0.251226
34.027,12.8694,3.3682,0,1,0,1,0.00293657,0.040275,0.0432115,0.797651,0.0604125
34.22,12.9534,3.268,0,1,0,1,0.0014906,0.027748,0.0292386,0.798808,-0.041622
34.42,13.0569,3.14683,0,1,0,1,0.00582005,0.0252596,0.0310796,0.795344,-0.0378893
34.625,13.1598,3.02543,0,1,0,1,0.00604725,0.0637519,0.0697991,0.795162,-0.0956278
34.823,13.2447,2.92374,0,1,0,1,0.0109585,0.0768044,0.0877629,0.791233,-0.115207
35.03,13.361,2.78003,0,1,0,1,0.0107641,0.105326,0.11609,0.791389,-0.157989
35.235,13.4576,2.65447,0,1,0,1,0.0614499,0.133167,0.194617,0.75084,-0.19975
35.444,13.548,2.53027,0,1,0,1,0.101674,0.0977293,0.199403,0.718661,-0.146594
35.645,13.6308,2.40847,0,1,0,1,0.155292,5.89674e-06,0.155297,0.675767,8.84511e-06
35.849,13.7191,2.27084,0,1,0,1,0.154054,0.098311,0.252365,0.676757,-0.115426
36.04,13.7912,2.15588,0,1,0,1,0.196278,0.0859432,0.282221,0.642978,-0.11769
36.246,13.8584,2.04288,0,1,0,1,0.0467158,0.892173,0.938889,0.762627,-0.16174
36.431,13.9145,1.94289,0,1,0,1,0.294912,0.673264,0.968176,0.56407,-0.490103
36.65,13.9794,1.81761,0,1,0,1,0.324594,0.670028,0.994622,0,-0.494959
36.856,14.0188,1.73198,0,1,0,1,0.345941,0.664019,1.00996,0,-0.503972
37.058,14.0539,1.64573,0,1,0,1,0.379451,0.171676,0.551127,0.496439,-0.526281
37.251,14.0695,1.6,0,1,0,1,0.382189,0.126862,0.509051,0.494249,-0.544641
37.442,14.092,1.52396,0,1,0,1,0.127685,0.323312,0.450997,0.697852,-0.747861
37.64,14.1145,1.42468,0,1,0,1,0.354028,0.140359,0.494387,0.516778,-0.0197785
37.851,14.1357,1.29381,0,1,0,1,0.401729,0.178526,0.580255,0.478617,0.0374717
38.051,14.1496,1.19554,0,1,0,1,0.446136,0.000648425,0.446784,0.443091,-0.000972637
38.25,14.1625,1.10436,0,1,0,1,0.490444,0.0229646,0.513408,0.407645,0.0344468
38.456,14.1722,1.03389,0,1,0,1,0.54311,0.0224974,0.565607,0.365512,0.0337461
38.655,14.1832,0.95452,0,1,0,1,0.557966,0.0422051,0.600171,0.353627,0.0633077
38.845,14.1914,0.894414,0,1,0,1,0.595397,0.00523487,0.600632,0.323682,-0.0078523
