joyvel,joyang,CandVel,CandAng,dist,velnormdist,angnormdist,vel_h_cost,ang_h_cost
-0.8,0,0.0717401,-0.0647338,1.84845,1,1,1.02718,0.396866,
-0.8,0,0.0717401,0.0102662,1.80011,1,1,1.02718,0.396866,
-0.8,0,0.0717401,0.0852662,1.75904,1,1,1.02718,0.396866,
-0.8,0,0.0717401,0.160266,1.72575,1,0.793463,1.02718,0.396866,
-0.8,0,0.0717401,0.235266,1.70061,1,0.336493,1.02718,0.396866,
-0.8,0,0.12174,-0.364734,1.9419,1,1,1.02718,0.396866,
-0.8,0,0.12174,-0.289734,1.86033,1,1,1.02718,0.396866,
-0.8,0,0.12174,-0.214734,1.78238,1,1,1.02718,0.396866,
-0.8,0,0.12174,-0.139734,1.71112,1,1,1.02718,0.396866,
-0.8,0,0.12174,-0.0647338,1.6475,1,1,1.02718,0.396866,
-0.8,0,0.12174,0.0102662,1.59247,1,1,1.02718,0.396866,
-0.8,0,0.12174,0.0852662,1.54698,1,1,1.02718,0.396866,
-0.8,0,0.12174,0.160266,1.51184,1,0.793463,1.02718,0.396866,
-0.8,0,0.12174,0.235266,1.48775,1,0.336493,1.02718,0.396866,
-0.8,0,0.17174,-0.364734,1.79613,1,1,1.02718,0.396866,
-0.8,0,0.17174,-0.289734,1.701,1,1,1.02718,0.396866,
-0.8,0,0.17174,-0.214734,1.61221,1,1,1.02718,0.396866,
-0.8,0,0.17174,-0.139734,1.53084,1,1,1.02718,0.396866,
-0.8,0,0.17174,-0.0647338,1.45808,1,1,1.02718,0.396866,
-0.8,0,0.17174,0.0102662,1.39526,1,1,1.02718,0.396866,
-0.8,0,0.17174,0.0852662,1.34374,1,1,1.02718,0.396866,
-0.8,0,0.17174,0.160266,1.3049,1,0.793463,1.02718,0.396866,
-0.8,0,0.17174,0.235266,1.27992,1,0.336493,1.02718,0.396866,
-0.8,0,-0.359408,-0.222127,1.17868,1,1,0.55074,1.17621,
-0.8,0,0,0,2.11536,1,1,0.55074,1.17621,
-0,-0,-0.331629,1.88258,1.53639,1,0.120753,0.414536,1.88258,
-0,-0,-0.317403,1.6882,0.787809,1,0.119478,0.396754,1.6882,
0.8,-0,-0.320083,1.44537,0.602683,1,0.128194,1.4001,0.569371,
0.8,-0,-0.306904,1.10041,0.492606,1,0.173145,1.38363,0.586576,
0.8,-0,-0.305976,1.06136,0.474378,1,0.184532,1.38247,0.589342,
0.8,-0,-0.307914,0.936637,0.397126,1,0.216275,1.38489,0.6011,
0.539584,1.27217,-0.317269,0.764605,0.234889,1,0.254938,1.07107,0.252887,
-0,-0,-0.31183,0.658932,0.128935,-0.185004,0.272178,0.389787,0.658932,
-0,-0,-0.313123,0.606963,0.055924,-0.0773612,0.273606,0.391404,0.606963,
-0,-0,-0.314731,0.590241,0.0281083,-0.0369785,0.268452,0.393414,0.590241,
-0,-0,-0.315419,0.523181,0.0107129,-0.0159584,0.259466,0.394274,0.523181,
-0,-0,-0.316301,0.479412,0.0735656,-0.0811643,0.232028,0.395376,0.479412,
-0,-0,-0.317459,0.41688,0.158429,-0.100705,0.156166,0.396824,0.41688,
-0,-0,-0.314962,0.344343,0.101074,-0.0393029,0.299889,0.393702,0.344343,
-0,-0,-0.312951,0.334014,0.0922524,-0.0438326,0.294319,0.391189,0.334014,
-0,-0,-0.314471,0.315999,0.0724339,-0.0244387,0.283734,0.393089,0.315999,
-0,-1.5,-0.318546,0.296606,0.0511933,-0.0238261,0.267956,0.398182,0.571877,
-0,-1.5,0,0,1.08311,1,1,0.398182,0.571877,
-0,-1.5,-0.322846,0.290901,0.0402537,-0.0217407,0.246139,0.403558,0.570061,
-0,-1.5,0,0,1.08311,1,1,0.403558,0.570061,
-0,-1.5,-0.32375,0.280177,0.0291019,-0.0122299,0.238209,0.404687,0.566648,
-0,-1.5,0,0,1.08311,1,1,0.404687,0.566648,
0.8,-0,-0.329973,0.204645,0.00558721,-0.00784172,0.2143,1.41247,0.823296,
0.8,-0,0,0,1.08311,1,1,1.41247,0.823296,
0.8,-0,-0.325583,0.196225,0.00574931,-0.00868843,0.212946,1.40698,0.827351,
0.8,-0,0,0,1.08311,1,1,1.40698,0.827351,
0.8,-0,-0.328777,0.183078,0.00212166,-0.00278663,0.209998,1.41097,0.838272,
0.8,-0,0,0,1.08311,1,1,1.41097,0.838272,
0.8,-0,-0.326486,0.203127,0.00636021,-0.00392095,0.203912,1.40811,0.822843,
0.8,-0,0,0,1.08311,1,1,1.40811,0.822843,
