dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.5,0.1,3,2,1,1,3,3,1,1.875

joyvel,joyang,CandVel,CandAng,adm,safe,vel_h_cost,ang_h_cost,cost
0,0,0.199911,0.293101,0.999583,0.000416877,0.249888,0.195401,0.999769
0,0,0.199911,0.443101,0.999707,0.000292597,0.249888,0.295401,0.999867
0,0,0.199911,0.593101,1,0,0.249888,0.395401,1
0,0,0.299911,-0.756899,0.999827,0.000173242,0.374888,0.504599,0.999979
0,0,0.299911,-0.606899,0.999788,0.000211568,0.374888,0.404599,0.999953
0,0,0.299911,-0.456899,0.999731,0.000269411,0.374888,0.304599,0.999914
0,0,0.299911,-0.306899,0.999638,0.000362047,0.374888,0.204599,0.999848
0,0,0.299911,-0.156899,0.999493,0.000506661,0.374888,0.104599,0.999736
0,0,0.299911,-0.00689887,0.999377,0.000622938,0.374888,0.00459925,0.999613
0,0,0.299911,0.143101,0.999478,0.000521755,0.374888,0.0954008,0.999724
