CandVel,CandAng,dist,velnormdist,angnormdist,vel_h_cost,ang_h_cost
0.0311597,-0.150394,1.62111,1,0.651616,0.0235504,0.477339,
0.0311597,-0.0753943,1.60973,1,0.663172,0.0235504,0.477339,
0.0311597,-0.0003943,1.60563,1,1,0.0235504,0.477339,
0.0311597,0.0746057,1.60887,1,0.616583,0.0235504,0.477339,
0.0311597,0.149606,1.6194,1,0.628322,0.0235504,0.477339,
0.0311597,0.224606,1.63704,1,0.632222,0.0235504,0.477339,
0.0311597,0.299606,1.6615,1,0.634169,0.0235504,0.477339,
0.0811597,-0.300394,1.45214,1,0.645816,0.0235504,0.477339,
0.0811597,-0.225394,1.41543,1,0.647751,0.0235504,0.477339,
0.0811597,-0.150394,1.38836,1,0.651616,0.0235504,0.477339,
0.0811597,-0.0753943,1.37161,1,0.663172,0.0235504,0.477339,
0.0811597,-0.0003943,1.36563,1,1,0.0235504,0.477339,
0.0811597,0.0746057,1.37058,1,0.616583,0.0235504,0.477339,
0.0811597,0.149606,1.38632,1,0.628322,0.0235504,0.477339,
0.0811597,0.224606,1.41243,1,0.632222,0.0235504,0.477339,
0.0811597,0.299606,1.44824,1,0.634169,0.0235504,0.477339,
0.13116,-0.300394,1.24193,1,0.645816,0.0235504,0.477339,
0.13116,-0.225394,1.19294,1,0.647751,0.0235504,0.477339,
0.13116,-0.150394,1.15646,1,0.651616,0.0235504,0.477339,
0.13116,-0.0753943,1.13374,1,0.663172,0.0235504,0.477339,
0.13116,-0.0003943,1.12564,1,1,0.0235504,0.477339,
0.13116,0.0746057,1.13247,1,0.616583,0.0235504,0.477339,
0.13116,0.149606,1.15397,1,0.628322,0.0235504,0.477339,
0.13116,0.224606,1.18932,1,0.632222,0.0235504,0.477339,
0.13116,0.299606,1.2373,1,0.634169,0.0235504,0.477339,
-0.0196394,-0.000857445,1.66093,1,1,0.975451,1.01389,
0,0,1.75519,1,1,0.975451,1.01389,
0.0303606,-0.300857,1.66841,1,0.645807,0.975451,1.01389,
0.0303606,-0.225857,1.6433,1,0.647735,0.975451,1.01389,
0.0303606,-0.150857,1.62493,1,0.651581,0.975451,1.01389,
0.0303606,-0.0758574,1.61359,1,0.663031,0.975451,1.01389,
0.0303606,-0.000857445,1.60947,1,1,0.975451,1.01389,
0.0303606,0.0741426,1.61264,1,0.616437,0.975451,1.01389,
0.0303606,0.149143,1.62305,1,0.628286,0.975451,1.01389,
0.0303606,0.224143,1.64051,1,0.632206,0.975451,1.01389,
0.0303606,0.299143,1.66475,1,0.63416,0.975451,1.01389,
0.0803606,-0.300857,1.45578,1,0.645807,0.975451,1.01389,
0.0803606,-0.225857,1.4192,1,0.647735,0.975451,1.01389,
0.0803606,-0.150857,1.39221,1,0.651581,0.975451,1.01389,
0.0803606,-0.0758574,1.37549,1,0.663031,0.975451,1.01389,
0.0803606,-0.000857445,1.36947,1,1,0.975451,1.01389,
0.0803606,0.0741426,1.37433,1,0.616437,0.975451,1.01389,
0.0803606,0.149143,1.38992,1,0.628286,0.975451,1.01389,
0.0803606,0.224143,1.41582,1,0.632206,0.975451,1.01389,
0.0803606,0.299143,1.45139,1,0.63416,0.975451,1.01389,
0.130361,-0.300857,1.2456,1,0.645807,0.975451,1.01389,
0.130361,-0.225857,1.19674,1,0.647735,0.975451,1.01389,
0.130361,-0.150857,1.16034,1,0.651581,0.975451,1.01389,
0.130361,-0.0758574,1.13763,1,0.663031,0.975451,1.01389,
0.130361,-0.000857445,1.12948,1,1,0.975451,1.01389,
0.130361,0.0741426,1.13619,1,0.616437,0.975451,1.01389,
0.130361,0.149143,1.1575,1,0.628286,0.975451,1.01389,
0.130361,0.224143,1.19262,1,0.632206,0.975451,1.01389,
0.130361,0.299143,1.24031,1,0.63416,0.975451,1.01389,
-0.40594,0.0015796,0.00142819,-0.000159579,0.0336674,0.492575,0.998761,
0,0,1.75519,1,1,0.492575,0.998761,
-0.362591,0.194871,0.246123,-0.121607,0.613105,1.45324,1.13963,
0,0,1.75519,1,1,1.45324,1.13963,
-0.361645,0.171798,0.215172,-0.108865,0.609493,1.45206,1.12129,
0,0,1.6416,1,1,1.45206,1.12129,
-0.36163,0.158399,0.196581,-0.0989293,0.606912,1.45204,1.12802,
0,0,1.52267,1,1,1.45204,1.12802,
-0.360593,0.141115,0.174716,-0.0941786,0.602859,1.45074,1.12801,
0,0,1.43301,1,1,1.45074,1.12801,
-0.361567,0.129293,0.156974,-0.0802937,0.599463,1.45196,1.14069,
0,0,0.971071,1,1,1.45196,1.14069,
-0.364718,0.0852869,0.0936186,-0.0375908,0.578547,1.4559,1.17689,
0,0,0.675634,1,1,1.4559,1.17689,
-0.3598,0.105882,0.129292,-0.0797021,0.5905,1.44975,1.15891,
0,0,0.472965,1,1,1.44975,1.15891,
-0.361922,0.100238,0.117734,-0.062648,0.587713,1.4524,1.164,
0,0,0.472965,1,1,1.4524,1.164,
-0.359607,0.0674664,0.0817632,-0.0657466,0.562315,1.44951,1.19097,
0,0,0.472965,1,1,1.44951,1.19097,
-0.366065,0.0150275,0.00603727,-0.00726464,0.349359,1.45758,1.2966,
0,0,0.472965,1,1,1.45758,1.2966,
-0.363109,0.00520726,0.0123041,-0.0169419,0.304499,0.453886,0.479122,
0,0,0.472965,1,1,0.453886,0.479122,
-0.361563,0.00536696,0.0197297,-0.0272804,0.314483,0.451954,0.479173,
0,0,0.472965,1,1,0.451954,0.479173,
-0.358635,0.0120284,0.0243901,-0.00715608,0.292169,0.448294,0.481294,
0,0,0.472965,1,1,0.448294,0.481294,
-0.36435,-0.0211229,0.0303813,-0.0190155,0.64,1.45544,1.01843,
0,0,0.472965,1,1,1.45544,1.01843,
-0.363585,-0.0376469,0.0518536,-0.0263346,0.64,1.45448,0.6888,
0,0,0.472965,1,1,1.45448,0.6888,
-0.366047,-0.0366177,0.047424,-0.00986749,0.64,0.457558,0.489121,
0,0,0.472965,1,1,0.457558,0.489121,
-0.368522,-0.036129,0.0462502,-0.000929361,0.64,0.460652,0.488965,
0,0,0.472965,1,1,0.460652,0.488965,
-0.369913,-0.0177081,0.0226989,-0.00164138,0.64,0.462391,0.483102,
0,0,0.472965,1,1,0.462391,0.483102,
-0.365105,-0.00129035,0.00862993,-0.00367106,1,0.456381,0.477876,
0,0,0.472965,1,1,0.456381,0.477876,
